	gender	age	annual_income	hobby	bought_product_category
41161	1	71	690	7	5
41162	0	45	950	7	3
41163	1	42	1320	0	7
41164	1	22	770	7	6
41165	1	79	660	7	6
41166	1	89	1130	6	2
41167	0	24	1030	2	6
41168	0	19	170	8	0
41169	1	74	500	8	5
41170	1	54	1360	1	6
41171	1	75	1120	7	5
41172	1	38	380	3	1
41173	0	70	870	0	3
41174	0	47	1020	9	6
41175	1	47	800	0	6
41176	0	61	390	6	3
41177	0	27	150	6	6
41178	0	39	390	7	5
41179	0	81	1340	7	3
41180	1	81	260	1	1
41181	0	65	780	6	0
41182	1	71	1180	9	3
41183	1	43	1000	5	1
41184	0	39	850	7	6
41185	0	49	560	5	3
41186	1	23	1260	4	6
41187	0	27	1300	4	6
41188	0	70	1300	2	6
41189	1	37	810	4	6
41190	0	36	1180	8	5
41191	1	66	380	1	4
41192	1	34	1030	9	3
41193	1	76	1440	5	6
41194	1	89	950	0	3
41195	1	71	460	8	2
41196	0	48	340	3	6
41197	0	58	1210	1	6
41198	0	24	1110	4	6
41199	0	67	150	2	0
41200	1	67	1340	3	6
41201	1	24	1050	0	6
41202	1	38	1100	6	5
41203	0	70	480	7	6
41204	1	82	850	4	5
41205	1	67	720	6	4
41206	1	84	1440	7	3
41207	1	71	650	0	2
41208	0	49	540	6	4
41209	1	59	1040	2	4
41210	0	79	600	0	5
41211	0	54	530	0	5
41212	1	62	590	3	6
41213	0	38	350	2	5
41214	1	66	1180	3	6
41215	0	40	320	3	7
41216	1	49	720	9	2
41217	0	56	1310	1	3
41218	1	88	1190	9	7
41219	0	48	170	7	4
41220	0	40	1090	4	6
41221	0	82	1490	8	2
41222	0	58	1310	3	6
41223	0	41	970	4	5
41224	0	51	220	6	4
41225	0	19	710	0	0
41226	1	26	1340	8	3
41227	0	22	780	6	4
41228	1	89	640	7	1
41229	0	74	700	2	2
41230	0	51	750	1	4
41231	0	22	260	8	4
41232	0	89	1280	7	4
41233	1	78	940	1	2
41234	0	21	1170	7	0
41235	1	22	610	4	6
41236	1	87	290	2	5
41237	0	60	490	2	4
41238	1	50	920	1	1
41239	0	24	820	0	3
41240	0	75	1120	0	5
41241	0	20	1110	1	6
41242	0	84	730	6	4
41243	0	64	1150	3	6
41244	1	42	420	0	0
41245	0	72	1430	6	0
41246	1	35	750	1	3
41247	1	82	1180	8	4
41248	0	52	1430	1	6
41249	0	38	340	5	6
41250	0	38	760	7	0
41251	0	81	590	0	3
41252	0	41	1360	8	3
41253	1	75	800	1	3
41254	0	35	920	6	4
41255	1	81	1440	5	6
41256	1	21	290	2	2
41257	1	19	290	1	6
41258	1	86	280	2	5
41259	1	76	530	4	5
41260	1	64	320	0	4
41261	0	48	1040	0	6
41262	0	32	1270	8	5
41263	0	75	380	4	4
41264	1	84	380	5	4
41265	1	48	820	8	6
41266	1	32	210	8	2
41267	0	33	720	9	1
41268	1	86	530	2	3
41269	1	26	1180	2	3
41270	1	87	610	6	5
41271	1	35	700	8	6
41272	0	55	1020	2	6
41273	0	61	910	8	0
41274	0	78	440	5	0
41275	0	26	700	3	6
41276	0	81	980	2	5
41277	0	38	1170	7	5
41278	1	33	750	0	3
41279	0	65	430	6	0
41280	0	41	480	3	4
41281	0	37	400	2	0
41282	0	72	1480	8	6
41283	1	60	600	1	3
41284	1	65	850	5	4
41285	1	62	390	5	0
41286	1	47	200	3	5
41287	0	33	1110	5	3
41288	0	78	400	1	4
41289	1	85	1120	5	0
41290	0	34	1490	1	3
41291	0	53	480	6	4
41292	0	84	1140	9	6
41293	1	26	500	3	5
41294	0	87	990	6	4
41295	1	42	770	8	5
41296	1	46	770	0	3
41297	0	56	1240	5	0
41298	1	29	480	2	0
41299	0	25	1060	2	0
41300	0	32	1020	7	4
41301	1	61	660	1	6
41302	1	19	1010	8	3
41303	0	68	1070	0	6
41304	1	88	410	6	4
41305	1	69	1020	9	2
41306	1	23	760	6	4
41307	1	73	720	4	6
41308	0	86	430	5	0
41309	0	29	900	5	4
41310	0	70	1060	6	5
41311	1	78	990	8	3
41312	1	35	1420	2	5
41313	0	49	830	9	6
41314	0	33	950	6	4
41315	0	63	770	5	4
41316	0	85	1440	0	3
41317	0	36	610	5	4
41318	0	70	1410	4	6
41319	0	71	960	2	0
41320	1	25	450	5	4
41321	1	37	1100	5	5
41322	0	70	230	7	0
41323	1	74	800	6	4
41324	1	29	860	5	3
41325	0	62	390	8	5
41326	1	20	1150	4	6
41327	0	18	880	2	7
41328	0	73	150	6	4
41329	1	78	350	2	5
41330	1	30	1020	9	6
41331	0	50	1420	9	7
41332	0	81	310	0	0
41333	0	88	1190	5	3
41334	0	64	1310	0	3
41335	1	49	1420	5	1
41336	0	67	1130	5	0
41337	0	61	1390	9	7
41338	0	69	420	8	0
41339	1	47	1410	4	1
41340	1	57	450	2	2
41341	1	21	790	5	0
41342	0	71	660	3	6
41343	0	43	710	3	1
41344	1	33	900	3	6
41345	0	72	310	1	0
41346	0	70	1340	4	6
41347	0	42	430	0	4
41348	0	33	350	4	6
41349	0	86	1450	4	3
41350	1	48	450	3	1
41351	0	49	660	4	6
41352	1	59	1330	5	2
41353	1	67	180	8	7
41354	1	72	1340	3	6
41355	1	62	830	8	2
41356	1	81	480	7	2
41357	0	71	430	3	4
41358	0	72	490	2	5
41359	0	79	540	0	0
41360	1	44	1320	0	3
41361	0	75	1100	6	6
41362	1	24	890	0	0
41363	1	72	1330	8	2
41364	0	68	1480	1	5
41365	0	64	440	2	0
41366	1	84	940	4	1
41367	1	64	1280	0	5
41368	0	32	1200	7	3
41369	1	76	1010	4	2
41370	0	60	1000	0	3
41371	0	79	1060	0	5
41372	0	59	1170	6	4
41373	1	86	300	4	2
41374	1	88	400	0	4
41375	0	66	440	6	4
41376	0	30	720	5	6
41377	0	48	190	7	6
41378	1	45	1490	3	6
41379	0	77	1210	2	5
41380	0	42	1200	7	3
41381	0	29	910	5	6
41382	0	37	1160	0	3
41383	0	18	1320	9	7
41384	1	27	240	0	0
41385	0	65	420	9	0
41386	1	67	1350	7	4
41387	1	30	940	2	6
41388	0	69	170	8	5
41389	1	44	1420	6	3
41390	1	40	1410	3	4
41391	0	67	1410	1	6
41392	0	83	590	7	4
41393	1	73	1250	2	6
41394	1	89	1470	9	2
41395	0	77	1270	7	6
41396	0	79	1180	1	4
41397	0	79	590	3	3
41398	0	62	860	5	0
41399	1	61	1330	9	3
41400	1	36	400	7	0
41401	0	25	1280	0	6
41402	1	88	1440	0	3
41403	1	43	1160	7	5
41404	0	84	160	6	0
41405	1	58	1270	4	6
41406	0	82	1090	2	5
41407	0	61	1140	5	4
41408	1	83	510	4	6
41409	1	48	1060	6	4
41410	0	86	210	8	0
41411	0	38	580	4	3
41412	1	76	1460	4	6
41413	1	86	1400	0	6
41414	0	34	1130	8	6
41415	0	20	1290	6	4
41416	0	69	1270	0	6
41417	0	45	410	8	4
41418	0	37	1220	6	6
41419	0	26	870	4	6
41420	1	21	1410	8	5
41421	0	19	430	5	0
41422	1	18	990	2	6
41423	0	55	290	1	0
41424	0	80	390	1	0
41425	1	89	950	7	5
41426	1	72	480	7	1
41427	0	73	390	0	6
41428	0	28	220	5	7
41429	0	44	1030	7	6
41430	1	40	350	5	0
41431	0	44	520	5	4
41432	0	19	650	8	3
41433	1	32	440	3	0
41434	1	84	1180	5	6
41435	0	26	850	4	6
41436	0	30	1420	7	6
41437	1	56	810	2	2
41438	1	63	330	8	5
41439	0	73	910	6	4
41440	0	67	300	2	5
41441	1	55	1140	3	6
41442	1	77	1270	9	1
41443	1	77	600	8	2
41444	0	40	1160	3	6
41445	0	42	410	4	6
41446	1	82	370	1	1
41447	0	36	490	0	1
41448	0	35	1060	1	3
41449	0	58	840	2	5
41450	1	45	180	4	7
41451	0	78	190	5	4
41452	1	20	1440	5	3
41453	1	39	1320	5	4
41454	1	83	410	1	4
41455	1	35	940	8	6
41456	1	81	360	1	4
41457	1	20	820	4	6
41458	0	66	650	3	6
41459	0	31	220	3	6
41460	0	88	1220	2	6
41461	1	37	1100	3	1
41462	0	85	910	0	5
41463	0	81	380	4	2
41464	0	77	1120	3	6
41465	1	33	350	6	0
41466	0	76	960	4	6
41467	1	18	1340	4	3
41468	1	67	1120	6	0
41469	1	71	480	7	4
41470	0	28	720	4	6
41471	1	84	1300	9	2
41472	0	24	970	1	6
41473	0	70	540	0	3
41474	0	61	230	5	0
41475	1	20	570	0	6
41476	1	62	450	7	5
41477	1	78	240	4	5
41478	1	27	1410	7	3
41479	1	60	550	1	3
41480	1	42	320	2	5
41481	1	89	980	5	2
41482	1	68	260	6	5
41483	1	78	1080	5	1
41484	0	76	1170	6	5
41485	1	73	420	1	4
41486	1	76	250	9	4
41487	1	25	1140	5	0
41488	1	20	940	5	0
41489	1	57	370	2	5
41490	1	88	1040	1	5
41491	0	54	1020	7	0
41492	1	57	650	8	5
41493	0	45	840	0	4
41494	0	55	950	1	0
41495	1	45	620	3	4
41496	0	36	1420	7	5
41497	1	83	1130	6	4
41498	1	74	980	1	1
41499	0	59	1400	3	6
41500	1	34	640	9	5
41501	0	27	910	9	7
41502	1	72	1010	1	4
41503	1	44	680	8	5
41504	1	34	990	4	6
41505	0	58	1270	2	4
41506	0	70	190	4	0
41507	0	57	1020	6	4
41508	0	25	980	3	6
41509	0	54	1130	4	7
41510	0	54	300	8	5
41511	1	88	920	5	2
41512	1	36	580	4	2
41513	1	18	170	6	7
41514	1	78	1030	1	4
41515	0	75	1170	5	0
41516	0	62	1070	7	6
41517	1	50	1490	2	5
41518	0	55	820	5	0
41519	0	67	610	2	5
41520	0	65	1310	0	5
41521	1	81	1140	9	1
41522	0	68	740	6	0
41523	0	23	1000	8	0
41524	1	65	160	8	2
41525	0	52	920	8	6
41526	1	71	640	4	3
41527	0	42	510	5	5
41528	0	76	1310	3	1
41529	1	33	1360	6	2
41530	0	57	930	5	0
41531	1	21	1410	6	4
41532	0	27	830	9	6
41533	1	84	180	1	6
41534	0	77	350	0	0
41535	1	38	950	4	4
41536	1	23	960	5	6
41537	1	42	700	5	1
41538	1	78	1130	1	3
41539	0	80	410	3	4
41540	0	59	1090	2	5
41541	0	27	630	3	6
41542	0	71	1420	3	6
41543	1	88	1180	3	6
41544	0	45	1150	5	3
41545	0	45	960	6	4
41546	0	36	560	9	4
41547	0	42	1190	6	4
41548	0	41	970	6	4
41549	1	69	1040	8	6
41550	1	71	1120	6	1
41551	0	21	1340	4	6
41552	0	53	1430	8	2
41553	0	54	1320	2	5
41554	1	32	220	7	6
41555	0	79	940	8	4
41556	1	27	520	0	3
41557	1	23	270	3	6
41558	1	47	290	4	2
41559	0	74	1130	7	5
41560	1	28	780	1	3
41561	1	83	360	6	4
41562	1	34	780	5	7
41563	0	50	1010	6	4
41564	1	21	590	4	4
41565	1	30	590	5	2
41566	0	28	1490	6	3
41567	1	26	1350	3	6
41568	0	82	300	1	4
41569	1	58	800	8	4
41570	1	76	430	2	4
41571	0	57	1330	5	4
41572	0	46	980	4	2
41573	1	87	410	9	2
41574	1	87	210	5	3
41575	0	68	1130	9	0
41576	0	35	290	5	0
41577	0	22	380	0	0
41578	0	28	340	8	2
41579	1	36	920	7	4
41580	1	46	1050	0	3
41581	0	29	1490	6	6
41582	0	26	1470	5	6
41583	1	68	1010	1	3
41584	0	85	790	9	5
41585	1	83	1440	0	4
41586	1	75	960	2	5
41587	1	34	1200	5	6
41588	0	60	1020	4	6
41589	1	34	910	4	5
41590	1	35	740	3	6
41591	1	44	630	3	6
41592	1	79	690	8	6
41593	0	36	660	2	5
41594	1	39	1210	0	3
41595	1	35	1420	5	1
41596	0	45	290	9	4
41597	1	47	960	5	4
41598	0	69	780	6	4
41599	0	58	1250	0	3
41600	0	32	1360	9	6
41601	1	51	910	5	5
41602	1	65	1130	6	6
41603	0	19	740	8	2
41604	1	32	800	6	2
41605	0	75	1090	9	7
41606	0	33	460	7	0
41607	0	27	1450	8	7
41608	1	18	180	7	1
41609	0	55	910	0	3
41610	1	37	320	1	6
41611	1	37	990	3	5
41612	1	25	420	8	6
41613	1	71	1200	8	3
41614	0	76	990	6	0
41615	1	65	190	1	3
41616	1	49	600	1	3
41617	1	31	1080	8	3
41618	1	46	1200	6	4
41619	1	28	250	9	7
41620	0	77	580	6	4
41621	1	85	610	8	4
41622	0	83	1090	5	4
41623	1	32	1080	0	3
41624	0	36	640	1	5
41625	0	64	1360	6	5
41626	0	83	480	3	0
41627	1	49	980	6	6
41628	0	68	570	9	2
41629	1	24	730	9	6
41630	1	22	360	8	2
41631	1	51	770	7	6
41632	0	66	1180	7	6
41633	0	50	240	1	7
41634	1	76	1310	6	4
41635	0	51	1140	0	5
41636	1	21	560	5	0
41637	0	75	190	5	1
41638	1	34	650	5	4
41639	0	63	1050	3	6
41640	1	46	880	8	2
41641	0	39	1480	1	3
41642	0	18	440	4	0
41643	0	34	290	0	4
41644	1	46	1030	6	6
41645	1	34	790	8	6
41646	1	52	890	6	1
41647	1	73	560	2	6
41648	0	54	410	0	4
41649	0	72	370	8	7
41650	0	69	1490	7	0
41651	1	39	1270	5	3
41652	1	67	1320	8	2
41653	0	21	1400	6	4
41654	1	65	1300	4	4
41655	0	25	280	5	0
41656	1	46	650	7	2
41657	0	52	870	1	3
41658	1	32	1460	0	6
41659	0	55	1470	3	0
41660	0	67	830	7	3
41661	0	53	1470	8	6
41662	1	25	880	9	4
41663	1	55	1300	3	6
41664	1	59	960	4	6
41665	1	72	770	2	5
41666	1	52	790	8	4
41667	0	22	1490	7	3
41668	1	19	410	4	0
41669	0	59	1090	3	6
41670	0	20	960	3	6
41671	1	66	610	8	2
41672	0	18	220	2	0
41673	1	77	730	9	3
41674	1	43	1120	6	2
41675	0	31	1330	9	3
41676	1	22	1000	8	6
41677	1	23	1270	3	6
41678	1	46	370	8	0
41679	0	47	1270	7	5
41680	1	43	820	3	6
41681	1	43	1100	8	6
41682	0	44	220	1	4
41683	0	39	520	0	3
41684	0	59	890	7	3
41685	1	54	730	4	4
41686	1	19	380	2	1
41687	0	27	760	9	2
41688	0	55	1270	1	1
41689	1	85	920	6	4
41690	1	87	1380	2	3
41691	0	49	940	3	6
41692	0	52	1370	5	0
41693	0	64	610	3	0
41694	0	35	340	8	7
41695	0	37	280	1	0
41696	0	36	870	1	5
41697	1	41	520	3	6
41698	0	35	490	8	0
41699	0	51	1140	5	0
41700	1	79	680	6	6
41701	1	77	710	3	6
41702	0	44	390	5	0
41703	0	52	370	0	4
41704	0	44	290	0	2
41705	1	63	630	7	5
41706	0	44	1050	7	6
41707	0	74	980	4	6
41708	0	56	850	6	4
41709	1	56	550	9	2
41710	0	19	220	7	0
41711	1	57	1270	2	4
41712	1	24	300	8	3
41713	1	38	250	0	1
41714	0	89	290	3	4
41715	0	63	650	5	6
41716	1	35	1250	5	0
41717	1	84	1460	4	6
41718	1	37	300	7	4
41719	0	25	180	2	5
41720	0	83	1360	7	6
41721	0	59	1130	6	6
41722	0	53	1030	0	3
41723	1	82	980	0	4
41724	1	58	250	4	0
41725	0	74	840	9	1
41726	1	65	1070	7	6
41727	0	45	1300	1	1
41728	1	51	1450	5	6
41729	1	45	1050	9	2
41730	0	37	180	0	4
41731	1	39	980	7	5
41732	1	24	470	7	2
41733	0	18	250	8	4
41734	1	19	1430	7	0
41735	1	77	740	7	2
41736	1	81	250	3	0
41737	1	24	900	7	7
41738	0	49	510	8	6
41739	0	58	860	0	0
41740	0	56	1370	7	0
41741	0	30	430	4	6
41742	0	34	500	3	2
41743	0	74	170	4	5
41744	0	38	1450	1	3
41745	0	21	1160	6	4
41746	0	79	320	2	0
41747	0	38	490	7	0
41748	1	85	610	6	6
41749	1	74	860	0	2
41750	0	28	1310	3	4
41751	1	33	1210	5	0
41752	1	52	520	8	7
41753	0	31	790	5	0
41754	1	74	1000	4	5
41755	1	73	1050	5	0
41756	0	39	650	9	7
41757	1	59	1480	2	5
41758	0	61	1470	2	6
41759	1	66	880	9	7
41760	1	28	700	8	6
41761	0	82	480	6	4
41762	0	37	1440	5	4
41763	1	73	610	3	6
41764	1	22	920	3	1
41765	0	58	930	3	6
41766	0	76	300	8	0
41767	0	28	1160	1	3
41768	0	33	730	9	5
41769	1	43	950	5	0
41770	0	68	350	1	0
41771	0	48	990	4	1
41772	1	28	420	9	6
41773	1	31	280	3	4
41774	0	58	720	2	3
41775	0	31	1160	9	5
41776	0	66	1330	9	7
41777	1	84	1190	0	3
41778	0	42	770	0	6
41779	1	79	190	9	0
41780	0	87	590	3	6
41781	0	60	900	2	3
41782	1	22	250	9	7
41783	1	35	560	6	4
41784	1	61	480	3	5
41785	1	75	240	2	6
41786	0	66	960	4	0
41787	0	20	450	3	3
41788	1	41	350	7	5
41789	0	44	420	9	7
41790	1	56	1440	5	7
41791	0	57	320	5	5
41792	1	20	540	4	2
41793	0	64	330	1	0
41794	1	85	730	9	6
41795	1	80	380	7	1
41796	1	37	340	8	5
41797	0	79	850	5	0
41798	1	73	1470	8	4
41799	0	32	240	4	6
41800	0	88	1180	6	6
41801	0	28	1170	7	3
41802	1	56	960	1	7
41803	0	55	430	1	5
41804	1	82	770	7	1
41805	1	23	1400	3	6
41806	1	50	1310	3	6
41807	1	18	370	8	6
41808	1	72	940	2	4
41809	1	23	1180	5	3
41810	0	36	600	3	6
41811	1	70	920	7	2
41812	1	46	790	2	5
41813	1	58	1020	3	1
41814	1	85	690	1	2
41815	0	67	1450	2	4
41816	1	24	500	5	6
41817	0	82	800	9	0
41818	1	50	150	4	2
41819	0	35	230	7	4
41820	0	72	360	3	4
41821	1	75	510	3	6
41822	1	28	750	9	6
41823	0	48	690	7	4
41824	1	79	1030	9	4
41825	1	80	1300	8	1
41826	0	76	860	8	3
41827	1	74	290	2	6
41828	1	71	1280	8	1
41829	1	39	1490	5	2
41830	1	27	330	0	6
41831	0	68	390	8	0
41832	0	41	550	9	5
41833	0	89	990	0	7
41834	1	24	820	9	7
41835	0	67	810	9	5
41836	0	88	1350	0	5
41837	1	85	190	1	2
41838	0	49	900	3	6
41839	1	20	390	5	1
41840	1	22	1200	9	6
41841	0	87	380	0	6
41842	0	85	710	1	0
41843	0	26	1430	1	3
41844	0	77	1440	7	5
41845	0	29	910	6	3
41846	1	60	1460	6	4
41847	0	66	210	5	0
41848	1	18	450	8	2
41849	0	76	230	3	4
41850	1	53	920	3	6
41851	1	34	1080	1	6
41852	1	52	1120	8	3
41853	1	85	160	9	2
41854	1	45	630	5	2
41855	0	30	610	8	0
41856	0	43	1070	2	6
41857	1	50	660	7	5
41858	0	27	570	7	4
41859	0	46	1470	0	3
41860	1	66	200	4	2
41861	1	46	1410	8	2
41862	0	89	740	8	4
41863	0	40	920	6	6
41864	1	26	1230	8	7
41865	0	18	440	3	1
41866	1	88	730	6	4
41867	1	62	610	5	2
41868	0	68	780	5	6
41869	0	56	1280	0	0
41870	0	53	1200	3	4
41871	1	27	530	9	1
41872	1	80	1110	6	3
41873	1	79	850	8	2
41874	1	24	700	4	6
41875	0	33	540	2	6
41876	1	52	210	7	5
41877	0	81	880	8	6
41878	1	82	380	9	7
41879	0	58	380	1	4
41880	0	75	960	9	0
41881	1	41	1320	8	6
41882	1	71	360	4	6
41883	1	62	1470	0	4
41884	0	28	1270	1	6
41885	1	26	970	1	3
41886	1	54	1100	9	6
41887	1	88	600	2	5
41888	1	61	650	1	3
41889	1	87	1440	7	2
41890	1	85	1090	9	2
41891	0	86	190	2	2
41892	1	40	350	9	4
41893	1	68	1390	3	6
41894	0	25	1480	1	3
41895	1	29	1030	8	7
41896	1	45	950	9	2
41897	1	76	750	6	5
41898	1	87	350	4	2
41899	1	66	170	3	6
41900	0	80	150	4	6
41901	1	36	1180	9	6
41902	1	72	400	4	7
41903	1	25	1460	7	6
41904	0	73	710	2	5
41905	1	68	1270	3	6
41906	0	23	670	3	6
41907	1	47	1090	0	3
41908	0	41	790	5	0
41909	1	70	490	8	0
41910	1	24	550	2	0
41911	1	85	1450	9	6
41912	1	38	290	0	5
41913	0	65	940	1	4
41914	1	87	1420	2	0
41915	1	56	170	2	5
41916	1	53	1210	7	1
41917	0	63	1260	4	6
41918	0	81	1060	2	5
41919	0	40	860	0	6
41920	0	19	490	4	0
41921	1	26	860	2	5
41922	1	57	210	3	1
41923	1	40	1400	0	3
41924	0	35	370	5	0
41925	0	45	1190	4	6
41926	0	26	920	8	2
41927	1	55	230	8	2
41928	1	56	890	5	2
41929	1	48	1110	2	2
41930	0	53	1150	1	4
41931	0	25	1250	5	0
41932	0	20	660	8	0
41933	1	30	1420	6	2
41934	1	54	1180	3	6
41935	0	68	200	2	5
41936	1	53	460	2	5
41937	0	82	1480	0	3
41938	1	39	720	2	5
41939	1	62	1370	9	6
41940	0	64	990	3	4
41941	0	59	710	6	4
41942	1	20	640	4	6
41943	0	57	900	6	5
41944	0	68	1220	1	6
41945	0	75	350	8	2
41946	1	65	350	7	0
41947	0	21	180	0	6
41948	0	36	390	0	4
41949	0	67	350	0	0
41950	0	33	780	6	7
41951	1	57	410	4	6
41952	0	88	740	8	4
41953	1	25	1330	7	2
41954	0	46	260	4	0
41955	1	68	1070	5	3
41956	0	65	920	1	3
41957	1	85	560	7	6
41958	1	29	1330	2	4
41959	1	56	350	6	4
41960	1	18	440	6	0
41961	1	77	350	6	4
41962	1	22	1150	4	3
41963	0	53	1290	6	4
41964	1	45	550	6	2
41965	1	52	570	1	4
41966	1	38	1250	8	6
41967	1	52	1320	4	6
41968	1	51	880	6	4
41969	0	24	300	0	0
41970	1	80	900	4	6
41971	1	87	1450	6	6
41972	0	37	1030	9	5
41973	0	52	1190	7	2
41974	1	49	1180	1	3
41975	1	28	930	5	0
41976	0	25	700	7	6
41977	0	28	240	9	7
41978	0	36	520	9	7
41979	0	89	380	3	6
41980	0	45	1280	5	0
41981	0	71	1410	4	4
41982	0	87	510	9	4
41983	1	61	890	8	2
41984	1	57	250	0	4
41985	1	42	630	0	3
41986	1	58	630	6	4
41987	0	72	980	6	4
41988	0	41	860	8	6
41989	1	31	1460	2	2
41990	1	37	630	5	6
41991	1	80	960	9	4
41992	0	67	1040	6	4
41993	0	65	760	8	5
41994	1	89	810	7	2
41995	0	49	330	6	4
41996	1	43	980	0	2
41997	0	57	730	4	2
41998	0	59	1230	8	0
41999	0	76	1220	0	3
42000	0	79	680	8	6
42001	0	36	1000	5	4
42002	1	30	1340	9	6
42003	1	20	1120	8	5
42004	0	65	1260	3	6
42005	1	79	1250	9	6
42006	0	64	350	7	5
42007	1	60	180	2	5
42008	1	59	300	6	4
42009	0	38	920	6	0
42010	1	35	1270	2	1
42011	0	81	260	3	4
42012	1	88	1050	8	2
42013	1	79	1360	4	6
42014	0	56	180	0	7
42015	0	66	270	5	0
42016	1	79	970	9	4
42017	1	88	1360	2	2
42018	1	18	660	7	1
42019	1	48	1340	0	3
42020	1	30	470	9	2
42021	1	66	1350	0	5
42022	0	62	210	2	5
42023	1	57	950	1	4
42024	0	46	1460	3	6
42025	1	45	680	5	2
42026	1	44	930	2	6
42027	0	50	380	4	4
42028	0	32	310	8	0
42029	0	76	290	8	5
42030	1	64	390	8	4
42031	0	42	560	1	3
42032	0	52	570	7	5
42033	0	85	1070	3	6
42034	1	53	780	8	2
42035	0	87	1240	5	4
42036	1	23	1330	4	6
42037	1	46	1230	4	6
42038	1	32	1490	3	6
42039	1	31	860	7	6
42040	1	59	840	3	6
42041	0	81	820	1	4
42042	0	26	420	3	0
42043	1	31	1440	0	0
42044	0	38	460	5	0
42045	0	62	1470	6	4
42046	0	85	450	9	0
42047	1	54	900	9	4
42048	1	29	260	1	3
42049	1	22	610	9	2
42050	1	47	380	6	1
42051	1	69	1010	4	2
42052	1	69	630	0	1
42053	1	24	1080	9	5
42054	0	38	160	6	0
42055	1	61	960	6	4
42056	0	53	550	3	6
42057	0	61	1260	8	6
42058	1	66	360	4	6
42059	0	48	1010	3	5
42060	0	33	250	2	5
42061	0	27	1490	0	3
42062	0	40	290	4	4
42063	1	32	500	1	6
42064	0	51	470	5	0
42065	0	29	210	4	6
42066	1	35	550	1	2
42067	0	56	1050	0	3
42068	0	45	1420	1	3
42069	1	26	420	7	3
42070	0	88	440	6	2
42071	0	58	480	7	5
42072	0	68	1040	7	3
42073	1	45	790	5	0
42074	1	43	160	4	2
42075	0	89	940	3	6
42076	0	24	800	2	3
42077	0	88	600	1	3
42078	0	38	320	9	5
42079	1	83	870	6	5
42080	0	88	1190	8	3
42081	1	72	350	0	0
42082	0	50	970	9	6
42083	1	36	490	3	0
42084	1	52	910	7	6
42085	1	27	210	9	7
42086	1	45	300	5	0
42087	1	50	720	7	6
42088	1	23	460	8	1
42089	0	67	370	1	4
42090	1	53	180	8	5
42091	0	73	1060	2	5
42092	1	25	870	3	6
42093	1	75	930	8	3
42094	1	78	1170	4	3
42095	0	40	1480	1	6
42096	0	78	170	7	6
42097	1	29	690	9	6
42098	0	71	1280	6	2
42099	1	80	330	8	2
42100	1	82	190	5	7
42101	1	62	260	7	4
42102	1	56	920	9	1
42103	1	83	170	8	2
42104	1	70	1470	6	4
42105	1	82	1490	4	6
42106	1	37	300	8	3
42107	0	54	480	3	2
42108	1	23	1040	9	2
42109	0	26	650	9	6
42110	0	79	960	6	4
42111	0	55	530	4	6
42112	1	38	940	3	5
42113	0	55	760	1	2
42114	1	85	1450	6	4
42115	1	69	1070	7	6
42116	0	45	500	8	2
42117	1	53	1050	3	6
42118	1	21	1490	4	1
42119	1	70	1080	7	6
42120	1	40	1020	4	6
42121	1	37	1420	3	6
42122	0	81	1260	8	2
42123	0	85	1410	2	5
42124	0	35	260	4	0
42125	0	33	690	4	6
42126	1	84	290	1	2
42127	0	84	380	0	4
42128	0	86	150	2	2
42129	1	76	1390	6	6
42130	1	88	550	0	1
42131	1	22	990	3	6
42132	0	89	580	5	6
42133	0	44	1230	5	1
42134	1	71	320	3	1
42135	1	66	400	4	6
42136	1	43	390	5	4
42137	1	57	1090	8	3
42138	0	18	150	9	4
42139	0	36	190	3	0
42140	1	23	150	2	5
42141	1	46	1440	7	6
42142	1	52	1110	8	2
42143	0	75	410	0	7
42144	0	73	1430	9	4
42145	0	75	760	1	3
42146	1	76	710	0	3
42147	1	25	1000	0	6
42148	0	89	950	8	5
42149	1	80	500	5	4
42150	0	71	400	8	3
42151	0	53	320	5	0
42152	1	69	320	2	4
42153	0	50	400	1	4
42154	1	70	1470	5	3
42155	1	22	330	2	5
42156	0	30	910	2	3
42157	1	67	930	7	2
42158	0	24	570	3	3
42159	1	69	740	2	3
42160	1	76	200	9	5
42161	0	58	1030	5	7
42162	1	78	1200	0	3
42163	0	89	420	7	0
42164	0	64	1370	4	6
42165	0	29	880	8	0
42166	0	64	270	0	4
42167	1	27	710	5	4
42168	0	78	1210	2	3
42169	1	85	1390	6	4
42170	1	48	610	8	2
42171	1	18	300	7	5
42172	0	73	880	0	3
42173	1	80	1240	0	3
42174	1	29	1310	7	3
42175	0	53	670	2	3
42176	1	69	210	9	0
42177	0	38	480	5	0
42178	1	64	1060	7	3
42179	0	31	920	7	5
42180	1	28	1490	9	6
42181	1	58	1200	1	3
42182	1	87	980	9	6
42183	1	23	1350	9	6
42184	1	85	1330	3	6
42185	1	59	850	9	2
42186	0	59	290	3	6
42187	1	62	640	6	2
42188	0	61	790	0	3
42189	0	20	420	9	1
42190	0	48	820	9	7
42191	1	89	520	1	3
42192	0	34	1430	8	6
42193	1	34	1230	0	6
42194	0	70	1080	0	5
42195	0	30	1230	0	6
42196	0	89	690	8	6
42197	0	49	510	9	5
42198	0	24	520	2	7
42199	0	89	550	3	6
42200	1	44	750	6	4
42201	0	52	630	9	0
42202	0	83	950	8	6
42203	1	19	630	8	2
42204	1	76	280	5	2
42205	0	67	990	2	5
42206	1	75	260	3	6
